SW1,191000,224000,0.75,SERVICE
SW2,191200,213000,0.75,POOL-SPA
SW3,191200,202000,0.75,FILTER
SW4,191500,191000,0.75,LIGHTS
SW5,191500,179000,0.75,HEATER1
SW6,191800,168000,0.75,VALVE3
SW7,191800,156000,0.75,VALVE4
SW13,148500,167000,0.75,AUX1
SW20,105000,167000,0.75,AUX2
SW24,115200,258000,0.6,MENU
SW26,102300,258000,0.6,>
SW25,115200,266000,0.6,+
SW22,128200,258000,0.6,<
SW23,115200,250000,0.6,-
LCD,143000,258000,black,LCD
