SW1,3,4,16,POOL-SPA
SW2,3,4.5,16,FILTER
SW3,3,5.0,16,LIGHTS
SW4,3,5.5,16,AUX1
SW5,3,5.9,16,AUX2
SW6,1.8,4.7,16,+
SW7,1.8,5.2,16,-
SW8,1.5,5.8,16,>
SW9,1.0,5.8,16,MENU
SW10,0.5,5.8,16,<
LCD,2.67,2.27,20,LCD
