SW1,190000,224000,0.75,SERVICE
SW2,190000,213000,0.75,POOL-SPA
SW3,190000,202000,0.75,FILTER
SW4,190000,191000,0.75,LIGHTS
SW5,190000,179000,0.75,HEATER1
SW6,190000,168000,0.75,VALVE3
SW7,190000,156000,0.75,VALVE4
SW13,147500,167000,0.75,AUX1
SW20,104500,167000,0.75,AUX2
SW24,114500,258000,0.6,MENU
SW26,100500,258000,0.6,>
SW25,114500,266000,0.6,+
SW22,128000,258000,0.6,<
SW23,114500,250000,0.6,-
LCD,143000,258000,0,LCD
